params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",67.73671999999988,100,-0.01950470120623933,-0.02,-0.024374999999999997,-0.015870445344129555,0.0013130570643232942
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",61.313492000000224,100,-0.019179952185670247,-0.01948640483383686,-0.023438596491228068,-0.014950495049504948,0.0014951758097659128
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",64.01580299999932,100,-0.019116957233107867,-0.02,-0.02,-0.0143646408839779,0.0012823999883169069
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",61.86840200000006,100,-0.01873946103946336,-0.018838194944443363,-0.023487544483985764,-0.012330827067669173,0.0016972917827279058
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",63.84853900000053,100,-0.018216230305364497,-0.018469609652874697,-0.02,-0.013061224489795917,0.0014536908056099016
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",57.6691179999998,100,-0.017958745367111454,-0.01812659380692167,-0.02,-0.013892215568862274,0.0012473477227120167
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",55.828340000000026,100,-0.017689266864435525,-0.01800353925353925,-0.02,-0.011570247933884297,0.0016811974782986378
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",62.33746599999995,100,-0.02100807818486578,-0.018840013394467052,-0.04882352941176471,-0.014269662921348313,0.005805068183290002
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",102.80483699999968,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",133.78358500000013,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
